code,name,ex_dividend_date,dividend,payment_date,yield
6262,Innoprise Plantations Bhd (INNO),"May 23, 2018",0.05,"Jun 20, 2018",6.21%
6262,Innoprise Plantations Bhd (INNO),"Oct 02, 2017",0.03,"Oct 26, 2017",3.49%
6262,Innoprise Plantations Bhd (INNO),"May 23, 2017",0.02,"Jun 16, 2017",1.67%
5009,White Horse Bhd (WHSE),"Jun 20, 2018",0.07,"Jul 10, 2018",4.00%
5009,White Horse Bhd (WHSE),"Dec 20, 2017",0.1,"Jan 10, 2018",5.35%
5009,White Horse Bhd (WHSE),"Jun 21, 2017",0.1,"Jul 12, 2017",5.13%
5009,White Horse Bhd (WHSE),"Dec 21, 2016",0.1,"Jan 10, 2017",5.03%
5009,White Horse Bhd (WHSE),"Jun 20, 2016",0.1,"Jul 12, 2016",4.95%
5009,White Horse Bhd (WHSE),"Dec 21, 2015",0.1,"Jan 13, 2016",4.63%
5121,Hektar Real Estate Investment Trust (HEKR),"Aug 30, 2018",0.079,"Sep 24, 2018",6.27%
5121,Hektar Real Estate Investment Trust (HEKR),"Jun 04, 2018",0.096,"Jun 22, 2018",7.68%
5121,Hektar Real Estate Investment Trust (HEKR),"Feb 26, 2018",0.0955,"Mar 15, 2018",7.83%
5121,Hektar Real Estate Investment Trust (HEKR),"Aug 23, 2017",0.1143,"Sep 22, 2017",9.53%
5371,Kim Hin Industry Bhd (KIMH),"May 31, 2018",0.05,"Jun 26, 2018",3.62%
5371,Kim Hin Industry Bhd (KIMH),"Dec 11, 2017",0.06,"Dec 28, 2017",4.20%
5371,Kim Hin Industry Bhd (KIMH),"Jul 03, 2017",0.06,"Jul 25, 2017",4.20%
5371,Kim Hin Industry Bhd (KIMH),"Dec 07, 2016",0.06,"Dec 23, 2016",2.93%
5371,Kim Hin Industry Bhd (KIMH),"Jun 17, 2016",0.06,"Jul 20, 2016",3.61%
5371,Kim Hin Industry Bhd (KIMH),"Apr 26, 2016",0.03,"May 13, 2016",1.51%
7216,Kawan Food Bhd (KWNF),"Mar 14, 2018",0.0391,"Mar 30, 2018",1.60%
7216,Kawan Food Bhd (KWNF),"Mar 16, 2017",0.0188,"Mar 31, 2017",0.70%
7216,Kawan Food Bhd (KWNF),"Apr 06, 2016",0.025,"Apr 22, 2016",0.58%
7216,Kawan Food Bhd (KWNF),"Mar 19, 2015",0.02,"Apr 02, 2015",0.57%
0028,Scope Industries Bhd (SCPE),"Jun 29, 2018",0.005,"Jul 18, 2018",3.13%
0028,Scope Industries Bhd (SCPE),"May 30, 2017",0.005,"Jun 19, 2017",3.23%
4596,Sapura Resources Bhd (SRCS),"Jun 13, 2016",0.03,"Jul 01, 2016",3.75%
4596,Sapura Resources Bhd (SRCS),"Jun 11, 2015",0.025,"Jun 23, 2015",2.31%
5235SS,KLCC Property Holdings Bhd (KLCC),"Aug 29, 2018",0.3561,"Sep 28, 2018",4.61%
5235SS,KLCC Property Holdings Bhd (KLCC),"May 30, 2018",0.3625,"Jun 29, 2018",4.77%
5235SS,KLCC Property Holdings Bhd (KLCC),"Feb 08, 2018",0.3615,"Feb 28, 2018",4.62%
5235SS,KLCC Property Holdings Bhd (KLCC),"Nov 29, 2017",0.3565,"Dec 28, 2017",4.57%
5235SS,KLCC Property Holdings Bhd (KLCC),"Sep 06, 2017",0.3565,"Oct 04, 2017",4.57%
5235SS,KLCC Property Holdings Bhd (KLCC),"Jun 05, 2017",0.3565,"Jul 05, 2017",4.57%
1783,Selangor Properties Bhd (SELS),"Mar 07, 2018",0.12,"Mar 23, 2018",2.92%
1783,Selangor Properties Bhd (SELS),"Mar 07, 2017",0.12,"Mar 23, 2017",2.47%
1783,Selangor Properties Bhd (SELS),"Apr 01, 2016",0.12,"Apr 15, 2016",2.62%
1783,Selangor Properties Bhd (SELS),"Apr 16, 2015",0.12,"May 06, 2015",2.20%
7090,Apex Healthcare Bhd (APER),"Sep 12, 2018",0.13,"Sep 28, 2018",1.75%
7090,Apex Healthcare Bhd (APER),"May 30, 2018",0.12,"Jun 14, 2018",1.67%
7090,Apex Healthcare Bhd (APER),"Sep 13, 2017",0.115,"Sep 29, 2017",2.30%
7090,Apex Healthcare Bhd (APER),"May 31, 2017",0.115,"Jun 16, 2017",2.42%
7090,Apex Healthcare Bhd (APER),"Sep 13, 2016",0.115,"Sep 30, 2016",2.47%
7090,Apex Healthcare Bhd (APER),"Jun 01, 2016",0.11,"Jun 17, 2016",2.88%
7085,LTKM Bhd (LTKM),"Sep 12, 2018",0.02,"Oct 05, 2018",2.08%
7085,LTKM Bhd (LTKM),"Mar 14, 2018",0.025,"Apr 06, 2018",2.75%
7085,LTKM Bhd (LTKM),"Sep 13, 2017",0.03,"Oct 06, 2017",2.94%
7085,LTKM Bhd (LTKM),"Mar 15, 2017",0.03,"Apr 07, 2017",2.00%
7085,LTKM Bhd (LTKM),"Sep 13, 2016",0.04,"Oct 06, 2016",2.99%
7085,LTKM Bhd (LTKM),"Mar 16, 2016",0.05,"Apr 08, 2016",3.70%
9423,Chee Wah Corporation Bhd (CWGH),"Dec 06, 2017",0.015,"Dec 28, 2017",3.13%
9423,Chee Wah Corporation Bhd (CWGH),"Dec 28, 2016",0.0346,"Jan 09, 2017",6.59%
9423,Chee Wah Corporation Bhd (CWGH),"Nov 30, 2015",0.02,"Dec 29, 2015",1.65%
5112,TH Plantations Bhd (THPB),"May 16, 2018",0.036,"Jun 04, 2018",5.29%
5112,TH Plantations Bhd (THPB),"Dec 06, 2017",0.046,"Dec 22, 2017",5.90%
5112,TH Plantations Bhd (THPB),"May 09, 2017",0.06,"Jun 02, 2017",5.50%
5112,TH Plantations Bhd (THPB),"May 20, 2015",0.02,"Jun 12, 2015",1.80%
3522,Kian Joo Can Factory Bhd (KJCS),"Jun 14, 2018",0.04,"Jun 29, 2018",1.53%
3522,Kian Joo Can Factory Bhd (KJCS),"Jun 16, 2017",0.04,"Jun 30, 2017",1.46%
3522,Kian Joo Can Factory Bhd (KJCS),"Jun 16, 2016",0.02,"Jun 30, 2016",0.67%
2224,Selangor Dredging Bhd (SDGS),"Aug 30, 2018",0.025,"Sep 14, 2018",3.09%
2224,Selangor Dredging Bhd (SDGS),"Oct 03, 2017",0.025,"Oct 16, 2017",3.11%
2224,Selangor Dredging Bhd (SDGS),"Aug 30, 2016",0.025,"Sep 09, 2016",2.19%
2224,Selangor Dredging Bhd (SDGS),"Aug 28, 2015",0.03,"Sep 10, 2015",3.33%
3476,Keck Seng Malaysia Bhd (KSMS),"Jun 27, 2018",0.1,"Jul 18, 2018",2.51%
3476,Keck Seng Malaysia Bhd (KSMS),"Oct 19, 2017",0.1,"Nov 22, 2017",2.49%
3476,Keck Seng Malaysia Bhd (KSMS),"Jun 28, 2017",0.1,"Jul 17, 2017",1.98%
3476,Keck Seng Malaysia Bhd (KSMS),"Oct 26, 2016",0.1,"Nov 23, 2016",1.95%
3476,Keck Seng Malaysia Bhd (KSMS),"Jun 09, 2016",0.1,"Jul 01, 2016",2.05%
3476,Keck Seng Malaysia Bhd (KSMS),"Oct 26, 2015",0.1,"Nov 25, 2015",1.93%
0089,Tex Cycle Technology M Bhd (TXCY),"Jun 27, 2018",0.01,"Jul 18, 2018",1.53%
0089,Tex Cycle Technology M Bhd (TXCY),"Aug 29, 2017",0.004,"Sep 25, 2017",0.57%
0089,Tex Cycle Technology M Bhd (TXCY),"Jun 02, 2017",0.0033,"Jun 26, 2017",0.43%
0089,Tex Cycle Technology M Bhd (TXCY),"Jun 01, 2016",0.0075,"Jun 25, 2016",0.59%
0089,Tex Cycle Technology M Bhd (TXCY),"Nov 27, 2015",0.005,"Dec 21, 2015",0.45%
0089,Tex Cycle Technology M Bhd (TXCY),"Jul 03, 2015",0.0025,"Jul 24, 2015",-
2593,United Malacca Bhd (UMRS),"Jul 26, 2018",0.12,"Aug 20, 2018",1.92%
2593,United Malacca Bhd (UMRS),"Jan 24, 2018",0.18,"Feb 08, 2018",2.97%
2593,United Malacca Bhd (UMRS),"Jul 24, 2017",0.2,"Aug 24, 2017",2.99%
2593,United Malacca Bhd (UMRS),"Jan 09, 2017",0.16,"Jan 25, 2017",2.66%
2593,United Malacca Bhd (UMRS),"Aug 01, 2016",0.16,"Aug 19, 2016",2.80%
2593,United Malacca Bhd (UMRS),"Jan 15, 2016",0.16,"Feb 03, 2016",2.75%
5130,Atrium Real Estate Investment Trust (ATRL),"Aug 10, 2018",0.077,"Aug 30, 2018",7.00%
5130,Atrium Real Estate Investment Trust (ATRL),"May 14, 2018",0.0755,"May 31, 2018",6.86%
3026,Dutch Lady Milk Industries Bhd (DBMS),"May 02, 2018",1,"May 25, 2018",1.56%
3026,Dutch Lady Milk Industries Bhd (DBMS),"Dec 13, 2017",1,"Dec 27, 2017",1.48%
3026,Dutch Lady Milk Industries Bhd (DBMS),"Mar 29, 2017",1,"Apr 21, 2017",1.68%
3026,Dutch Lady Milk Industries Bhd (DBMS),"Dec 13, 2016",1,"Dec 29, 2016",1.84%
3026,Dutch Lady Milk Industries Bhd (DBMS),"Apr 26, 2016",1,"May 19, 2016",1.67%
3026,Dutch Lady Milk Industries Bhd (DBMS),"Dec 01, 2015",1,"Dec 18, 2015",1.93%
8982,Cepatwawasan Group Bhd (CPWA),"May 07, 2018",0.02,"May 22, 2018",2.84%
8982,Cepatwawasan Group Bhd (CPWA),"Apr 21, 2017",0.015,"May 19, 2017",1.81%
8982,Cepatwawasan Group Bhd (CPWA),"May 12, 2016",0.015,"May 26, 2016",1.69%
8982,Cepatwawasan Group Bhd (CPWA),"Jun 12, 2015",0.02,"Jun 29, 2015",2.78%
9326,LB Aluminium Bhd (LBAL),"Oct 03, 2017",0.025,"Oct 20, 2017",4.31%
9326,LB Aluminium Bhd (LBAL),"Sep 30, 2016",0.02,"Oct 21, 2016",2.63%
9326,LB Aluminium Bhd (LBAL),"Sep 30, 2015",0.02,"Oct 21, 2015",3.36%
9865,Suiwah Corporation Bhd (SWAH),"Nov 16, 2017",0.01,"Nov 30, 2017",0.43%
9865,Suiwah Corporation Bhd (SWAH),"Nov 01, 2016",0.035,"Nov 17, 2016",1.22%
9865,Suiwah Corporation Bhd (SWAH),"Nov 30, 2015",0.06,"Dec 16, 2015",2.61%
5140,Tasco Bhd (TASC),"Jun 20, 2018",0.045,"Jul 13, 2018",2.65%
5140,Tasco Bhd (TASC),"Mar 08, 2018",0.045,"Mar 26, 2018",2.50%
5140,Tasco Bhd (TASC),"Jun 14, 2017",0.045,"Jul 07, 2017",2.28%
5140,Tasco Bhd (TASC),"Mar 08, 2017",0.045,"Mar 24, 2017",1.74%
5140,Tasco Bhd (TASC),"Oct 12, 2016",0.045,"Oct 28, 2016",2.59%
5140,Tasco Bhd (TASC),"Mar 08, 2016",0.045,"Mar 23, 2016",3.00%
5208,EITA Resources Bhd (EITA),"Sep 07, 2018",0.05,"Sep 28, 2018",3.65%
5208,EITA Resources Bhd (EITA),"Mar 13, 2018",0.05,"Mar 28, 2018",3.85%
5208,EITA Resources Bhd (EITA),"Jun 28, 2017",0.04,"Jul 26, 2017",2.48%
5208,EITA Resources Bhd (EITA),"Mar 14, 2017",0.04,"Mar 30, 2017",1.97%
0106,Rexit Bhd (REXT),"Dec 11, 2017",0.03,"Dec 28, 2017",4.38%
0106,Rexit Bhd (REXT),"Dec 13, 2016",0.04,"Jan 10, 2017",4.88%
5066,NTPM Holdings Bhd (NTPM),"Sep 26, 2018",0.024,"Oct 10, 2018",4.14%
5066,NTPM Holdings Bhd (NTPM),"Apr 05, 2018",0.02,"Apr 23, 2018",3.48%
5066,NTPM Holdings Bhd (NTPM),"Oct 05, 2017",0.024,"Oct 23, 2017",4.44%
5066,NTPM Holdings Bhd (NTPM),"Sep 27, 2017",0.024,"Oct 17, 2017",3.08%
5066,NTPM Holdings Bhd (NTPM),"Dec 16, 2016",0.024,"Jan 06, 2017",3.14%
5066,NTPM Holdings Bhd (NTPM),"Sep 28, 2016",0.016,"Oct 14, 2016",1.85%
5592,Grand Central Enterprises Bhd (GRAN),"Apr 26, 2018",0.02,"May 25, 2018",4.00%
5592,Grand Central Enterprises Bhd (GRAN),"Apr 26, 2017",0.02,"May 25, 2017",4.00%
5592,Grand Central Enterprises Bhd (GRAN),"Apr 27, 2016",0.02,"May 25, 2016",3.45%
7231,Wellcall Holdings Bhd (WCAL),"Jun 08, 2018",0.0585,"Jun 28, 2018",4.47%
7231,Wellcall Holdings Bhd (WCAL),"Mar 09, 2018",0.0618,"Mar 29, 2018",4.51%
7231,Wellcall Holdings Bhd (WCAL),"Dec 12, 2017",0.0617,"Dec 22, 2017",3.96%
7231,Wellcall Holdings Bhd (WCAL),"Sep 15, 2017",0.0615,"Sep 29, 2017",4.27%
7231,Wellcall Holdings Bhd (WCAL),"Jun 08, 2017",0.092,"Jun 22, 2017",4.26%
7231,Wellcall Holdings Bhd (WCAL),"Mar 16, 2017",0.092,"Mar 29, 2017",4.22%
3107,Fima Corporation Bhd (FIMA),"Aug 29, 2018",0.125,"Sep 20, 2018",6.38%
3107,Fima Corporation Bhd (FIMA),"Dec 06, 2017",0.125,"Dec 29, 2017",6.41%
3107,Fima Corporation Bhd (FIMA),"Aug 30, 2017",0.125,"Sep 18, 2017",5.76%
3107,Fima Corporation Bhd (FIMA),"Dec 07, 2016",0.125,"Dec 30, 2016",5.43%
3107,Fima Corporation Bhd (FIMA),"Sep 01, 2016",0.15,"Sep 22, 2016",6.98%
3107,Fima Corporation Bhd (FIMA),"Dec 11, 2015",0.125,"Dec 31, 2015",5.56%
4405,Tan Chong Motor Holdings Bhd (TNCS),"Sep 05, 2018",0.03,"Sep 28, 2018",1.71%
4405,Tan Chong Motor Holdings Bhd (TNCS),"May 30, 2018",0.02,"Jun 21, 2018",1.18%
4405,Tan Chong Motor Holdings Bhd (TNCS),"Sep 11, 2017",0.02,"Sep 29, 2017",1.19%
4405,Tan Chong Motor Holdings Bhd (TNCS),"May 30, 2017",0.02,"Jun 21, 2017",1.18%
4405,Tan Chong Motor Holdings Bhd (TNCS),"Sep 07, 2016",0.04,"Sep 29, 2016",2.15%
4405,Tan Chong Motor Holdings Bhd (TNCS),"May 30, 2016",0.05,"Jun 21, 2016",2.58%
1163,Allianz Malaysia Bhd (AINM),"Jan 24, 2018",0.12,"Feb 14, 2018",0.92%
1163,Allianz Malaysia Bhd (AINM),"Jan 31, 2017",0.09,"Feb 21, 2017",0.68%
1163,Allianz Malaysia Bhd (AINM),"May 27, 2016",0.065,"Jun 15, 2016",0.64%
1163,Allianz Malaysia Bhd (AINM),"Jan 13, 2015",0.05,"Jan 30, 2015",0.49%
9334,KESM Industries Bhd (KESM),"Jul 24, 2018",0.185,"Aug 17, 2018",1.07%
9334,KESM Industries Bhd (KESM),"Jan 16, 2018",0.125,"Feb 13, 2018",0.76%
9334,KESM Industries Bhd (KESM),"Aug 02, 2017",0.065,"Aug 24, 2017",0.39%
9334,KESM Industries Bhd (KESM),"Jan 06, 2017",0.03,"Jan 26, 2017",0.19%
9334,KESM Industries Bhd (KESM),"Jan 15, 2016",0.03,"Feb 05, 2016",0.38%
9334,KESM Industries Bhd (KESM),"Jan 27, 2015",0.03,"Feb 17, 2015",-
5026,MHC Plantations Bhd (MHCP),"May 14, 2018",0.02,"May 31, 2018",2.70%
5026,MHC Plantations Bhd (MHCP),"May 31, 2017",0.015,"Jun 13, 2017",1.95%
5026,MHC Plantations Bhd (MHCP),"May 13, 2016",0.015,"Jun 02, 2016",1.69%
5026,MHC Plantations Bhd (MHCP),"Jun 16, 2015",0.02,"Jun 29, 2015",2.13%
5088,Apex Equity Holdings Bhd (APES),"Jun 04, 2018",0.02,"Jun 20, 2018",1.94%
5088,Apex Equity Holdings Bhd (APES),"May 29, 2017",0.05,"Jun 14, 2017",5.32%
5088,Apex Equity Holdings Bhd (APES),"Jun 08, 2016",0.05,"Jun 27, 2016",3.14%
5088,Apex Equity Holdings Bhd (APES),"Jun 16, 2015",0.12,"Jun 30, 2015",7.10%
9822,Sam Engineering Equipment (SAEG),"Jul 09, 2018",0.1401,"Aug 10, 2018",1.85%
9822,Sam Engineering Equipment (SAEG),"Jul 19, 2017",0.1028,"Aug 15, 2017",1.43%
9822,Sam Engineering Equipment (SAEG),"Jul 19, 2016",0.1496,"Aug 05, 2016",2.08%
9822,Sam Engineering Equipment (SAEG),"Jul 30, 2015",0.1194,"Aug 28, 2015",1.72%
2089,United Plantations Bhd (UTPS),"Apr 26, 2018",0.4,"May 18, 2018",1.47%
2089,United Plantations Bhd (UTPS),"Nov 24, 2017",0.4,"Dec 14, 2017",1.42%
2089,United Plantations Bhd (UTPS),"Apr 26, 2017",0.4,"May 17, 2017",1.43%
2089,United Plantations Bhd (UTPS),"Dec 02, 2016",0.4,"Dec 16, 2016",1.48%
2089,United Plantations Bhd (UTPS),"Apr 27, 2016",0.4,"May 18, 2016",1.45%
2089,United Plantations Bhd (UTPS),"Dec 04, 2015",0.4,"Dec 18, 2015",1.57%
1503,GuocoLand (Malaysia) Bhd (GUOL),"Oct 31, 2017",0.02,"Nov 16, 2017",2.19%
1503,GuocoLand (Malaysia) Bhd (GUOL),"Nov 22, 2016",0.02,"Dec 08, 2016",1.74%
1503,GuocoLand (Malaysia) Bhd (GUOL),"Nov 16, 2015",0.02,"Dec 02, 2015",1.63%
1503,GuocoLand (Malaysia) Bhd (GUOL),"Oct 16, 2014",0.02,"Nov 04, 2014",-
5134,Southern Acids (M) Bhd (SOUS),"Sep 05, 2018",0.05,"Sep 28, 2018",1.25%
5134,Southern Acids (M) Bhd (SOUS),"Sep 06, 2017",0.05,"Sep 29, 2017",1.26%
5134,Southern Acids (M) Bhd (SOUS),"Sep 06, 2016",0.05,"Sep 30, 2016",1.04%
5134,Southern Acids (M) Bhd (SOUS),"Sep 09, 2015",0.05,"Oct 03, 2015",1.27%
9741,Rohas Tecnic Bhd (ROHA),"Jun 18, 2018",0.02,"Jun 27, 2018",1.63%
9741,Rohas Tecnic Bhd (ROHA),"Dec 07, 2017",0.01,"Dec 26, 2017",0.77%
9792,SEG International Bhd (SEDU),"Dec 29, 2017",0.035,"Jan 18, 2018",5.34%
9792,SEG International Bhd (SEDU),"Apr 01, 2016",0.035,"Apr 20, 2016",5.22%
9792,SEG International Bhd (SEDU),"Jun 17, 2015",0.13,"Jul 06, 2015",10.00%
7214,A Rank Bhd (ARNK),"Dec 07, 2017",0.0325,"Dec 21, 2017",4.42%
7214,A Rank Bhd (ARNK),"Dec 06, 2016",0.03,"Dec 21, 2016",2.70%
7214,A Rank Bhd (ARNK),"Dec 08, 2015",0.0225,"Dec 22, 2015",2.54%
7214,A Rank Bhd (ARNK),"Dec 15, 2014",0.0225,"Dec 31, 2014",-
5167,Turbo Mech Bhd (TURB),"Jun 04, 2018",0.01,"Jun 27, 2018",1.37%
5167,Turbo Mech Bhd (TURB),"Jun 02, 2016",0.05,"Jun 27, 2016",5.99%
5167,Turbo Mech Bhd (TURB),"Jun 05, 2015",0.05,"Jun 26, 2015",5.10%
5916,Malaysia Smelting Corporation Bhd (MSCB),"Jun 08, 2018",0.01,"Jul 09, 2018",1.23%
5916,Malaysia Smelting Corporation Bhd (MSCB),"Jun 13, 2017",0.08,"Jul 11, 2017",2.39%
5110,UOA Real Estate Investment Trust (UOAR),"Aug 09, 2018",0.0829,"Aug 30, 2018",5.64%
5110,UOA Real Estate Investment Trust (UOAR),"Feb 07, 2018",0.0855,"Feb 28, 2018",5.86%
5049,Country View Bhd (CVIE),"May 29, 2017",0.15,"Jun 30, 2017",10.34%
5049,Country View Bhd (CVIE),"Nov 09, 2016",0.1,"Nov 25, 2016",6.06%
5049,Country View Bhd (CVIE),"Aug 05, 2016",0.07,"Aug 25, 2016",5.30%
5049,Country View Bhd (CVIE),"Nov 04, 2015",0.2,"Nov 23, 2015",14.08%
5049,Country View Bhd (CVIE),"May 15, 2015",0.24,"May 29, 2015",-
2607,Inch Kenneth Kajang Rubber PLC (IKEN),"Apr 04, 2018",0.0109,"Apr 26, 2018",1.63%
2607,Inch Kenneth Kajang Rubber PLC (IKEN),"May 16, 2016",0.0117,"May 30, 2016",1.67%
2607,Inch Kenneth Kajang Rubber PLC (IKEN),"May 21, 2015",0.0121,"Jun 09, 2015",1.73%
7374,Tien Wah Press Holdings Bhd (TWPH),"Jun 06, 2018",0.06,"Jun 29, 2018",3.87%
7374,Tien Wah Press Holdings Bhd (TWPH),"Sep 27, 2017",0.1,"Oct 27, 2017",6.25%
7374,Tien Wah Press Holdings Bhd (TWPH),"Jun 07, 2017",0.12,"Jun 30, 2017",6.90%
7374,Tien Wah Press Holdings Bhd (TWPH),"Sep 28, 2016",0.1569,"Oct 28, 2016",7.73%
7374,Tien Wah Press Holdings Bhd (TWPH),"Jun 07, 2016",0.1503,"Jun 30, 2016",9.39%
7374,Tien Wah Press Holdings Bhd (TWPH),"Sep 29, 2015",0.08,"Oct 29, 2015",2.84%
8133,Boustead Heavy Industries (BHIB),"Oct 26, 2018",0.035,"Nov 15, 2018",2.55%
8133,Boustead Heavy Industries (BHIB),"Dec 22, 2017",0.05,"Jan 19, 2018",3.65%
8133,Boustead Heavy Industries (BHIB),"Mar 13, 2017",0.03,"Mar 30, 2017",1.49%
5983,MBM Resources Bhd (MBMR),"Mar 12, 2018",0.03,"Mar 28, 2018",1.26%
5983,MBM Resources Bhd (MBMR),"Sep 11, 2017",0.045,"Sep 27, 2017",1.97%
5983,MBM Resources Bhd (MBMR),"Mar 08, 2017",0.06,"Mar 22, 2017",2.75%
5983,MBM Resources Bhd (MBMR),"Sep 08, 2016",0.06,"Sep 27, 2016",2.48%
5983,MBM Resources Bhd (MBMR),"Mar 09, 2016",0.07,"Mar 23, 2016",2.87%
5983,MBM Resources Bhd (MBMR),"Sep 04, 2015",0.08,"Sep 18, 2015",3.51%
7169,Dominant Enterprise Bhd (DOMN),"Sep 03, 2018",0.07,"Sep 20, 2018",5.43%
7169,Dominant Enterprise Bhd (DOMN),"Mar 12, 2018",0.065,"Mar 22, 2018",5.08%
7169,Dominant Enterprise Bhd (DOMN),"Dec 08, 2017",0.06,"Dec 21, 2017",4.69%
7169,Dominant Enterprise Bhd (DOMN),"Sep 20, 2017",0.06,"Oct 25, 2017",4.69%
7169,Dominant Enterprise Bhd (DOMN),"Aug 30, 2017",0.06,"Sep 20, 2017",4.69%
7169,Dominant Enterprise Bhd (DOMN),"Mar 08, 2017",0.05,"Mar 22, 2017",3.94%
5138,Hap Seng Plantations Holdings Bhd (HAPP),"Sep 12, 2018",0.075,"Sep 28, 2018",3.33%
5138,Hap Seng Plantations Holdings Bhd (HAPP),"Mar 12, 2018",0.11,"Mar 23, 2018",4.85%
5138,Hap Seng Plantations Holdings Bhd (HAPP),"Sep 07, 2017",0.145,"Sep 26, 2017",5.75%
5138,Hap Seng Plantations Holdings Bhd (HAPP),"Mar 07, 2017",0.11,"Mar 23, 2017",4.23%
5138,Hap Seng Plantations Holdings Bhd (HAPP),"Sep 07, 2016",0.08,"Sep 27, 2016",2.95%
5138,Hap Seng Plantations Holdings Bhd (HAPP),"Mar 07, 2016",0.08,"Mar 24, 2016",3.27%
7083,Analabs Resources Bhd (ANRE),"Feb 21, 2018",0.01,"Mar 15, 2018",0.38%
7083,Analabs Resources Bhd (ANRE),"Feb 24, 2017",0.0325,"Mar 22, 2017",1.53%
7083,Analabs Resources Bhd (ANRE),"Feb 25, 2016",0.03,"Mar 17, 2016",1.28%
7083,Analabs Resources Bhd (ANRE),"Feb 25, 2015",0.03,"Mar 19, 2015",1.48%
5568,APB Resources Bhd (APBS),"Mar 14, 2018",0.03,"Mar 29, 2018",3.61%
5568,APB Resources Bhd (APBS),"Mar 01, 2017",0.065,"Mar 17, 2017",6.84%
5568,APB Resources Bhd (APBS),"Jun 13, 2016",0.065,"Jun 30, 2016",6.50%
5568,APB Resources Bhd (APBS),"Apr 12, 2016",0.065,"Apr 28, 2016",5.91%
5568,APB Resources Bhd (APBS),"Jun 24, 2015",0.065,"Jul 07, 2015",5.80%
5908,DKSH Holdings Malaysia Berhad (DELM),"Jun 27, 2018",0.1,"Jul 12, 2018",2.61%
5908,DKSH Holdings Malaysia Berhad (DELM),"Jun 28, 2017",0.095,"Jul 13, 2017",2.44%
5908,DKSH Holdings Malaysia Berhad (DELM),"Jun 23, 2016",0.095,"Jul 14, 2016",1.98%
5908,DKSH Holdings Malaysia Berhad (DELM),"Jul 17, 2015",0.095,"Aug 20, 2015",2.38%
7210,Freight Management Holdings (FMHB),"Oct 29, 2018",0.05,"Nov 14, 2018",4.50%
7210,Freight Management Holdings (FMHB),"Jun 27, 2018",0.05,"Jul 27, 2018",4.55%
7210,Freight Management Holdings (FMHB),"Oct 27, 2017",0.05,"Nov 14, 2017",4.17%
7210,Freight Management Holdings (FMHB),"Jun 28, 2017",0.05,"Jul 28, 2017",4.03%
7210,Freight Management Holdings (FMHB),"Oct 28, 2016",0.05,"Nov 22, 2016",3.60%
7210,Freight Management Holdings (FMHB),"Jun 28, 2016",0.05,"Jul 28, 2016",4.20%
7382,Golden Land Bhd (GOLD),"Sep 08, 2017",0.01,"Sep 28, 2017",2.17%
7382,Golden Land Bhd (GOLD),"Dec 03, 2014",0.01,"Dec 19, 2014",1.90%
5673,Ipmuda Bhd (IPMU),"Jul 13, 2016",0.03,"Aug 12, 2016",3.49%
6009,Pacific Orient Bhd (PACO),"Aug 01, 2018",0.0572,"Aug 15, 2018",5.45%
6009,Pacific Orient Bhd (PACO),"May 04, 2018",0.0596,"May 23, 2018",5.68%
6009,Pacific Orient Bhd (PACO),"Mar 09, 2018",0.0643,"Mar 28, 2018",5.95%
6009,Pacific Orient Bhd (PACO),"Jan 04, 2018",0.085,"Jan 24, 2018",6.69%
6009,Pacific Orient Bhd (PACO),"Oct 12, 2017",0.087,"Nov 01, 2017",6.96%
6009,Pacific Orient Bhd (PACO),"Jul 24, 2017",0.097,"Aug 16, 2017",7.70%
5245,Caring Pharmacy Group Bhd (CARI),"Oct 12, 2017",0.03,"Nov 14, 2017",1.78%
5245,Caring Pharmacy Group Bhd (CARI),"Oct 21, 2016",0.015,"Nov 23, 2016",0.86%
5245,Caring Pharmacy Group Bhd (CARI),"Oct 12, 2015",0.02,"Nov 13, 2015",1.33%
6351,Amway (Malaysia) Holdings Bhd (AMWA),"Sep 04, 2018",0.2,"Sep 19, 2018",2.74%
6351,Amway (Malaysia) Holdings Bhd (AMWA),"May 30, 2018",0.2,"Jun 13, 2018",2.70%
6351,Amway (Malaysia) Holdings Bhd (AMWA),"Mar 09, 2018",0.2,"Mar 28, 2018",2.40%
6351,Amway (Malaysia) Holdings Bhd (AMWA),"Nov 29, 2017",0.2,"Dec 20, 2017",2.65%
6351,Amway (Malaysia) Holdings Bhd (AMWA),"Sep 08, 2017",0.2,"Sep 27, 2017",2.81%
6351,Amway (Malaysia) Holdings Bhd (AMWA),"May 31, 2017",0.2,"Jun 15, 2017",2.79%
8613,Enra Group Bhd (ENRA),"Jul 19, 2018",0.045,"Aug 06, 2018",2.02%
8613,Enra Group Bhd (ENRA),"Jul 28, 2016",0.03,"Aug 17, 2016",1.11%
7579,AWC Bhd (AWCF),"Dec 13, 2017",0.02,"Jan 10, 2018",2.48%
7579,AWC Bhd (AWCF),"Mar 15, 2017",0.015,"Apr 05, 2017",1.44%
7579,AWC Bhd (AWCF),"Dec 14, 2016",0.01,"Jan 10, 2017",1.05%
0099,Scicom MSC Bhd (SCCM),"Jun 04, 2018",0.09,"Jun 21, 2018",4.74%
0099,Scicom MSC Bhd (SCCM),"Feb 20, 2018",0.09,"Mar 08, 2018",4.48%
0099,Scicom MSC Bhd (SCCM),"Nov 23, 2017",0.09,"Dec 12, 2017",5.66%
